Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
0,2011-02-23,3.6,5.8,1.5,-0.1,2.7,-2.2,15.4,28.4,2.7,173,0.53,38336.48,0.0,4.7,0.0,13.0,4.7
0,2011-02-24,9.3,12.1,6.2,7.0,9.6,3.4,17.1,33.5,3.58,286,0.7,38547.92,174.59,1.2,0.0,4.0,1.2
0,2011-02-25,8.4,10.6,5.7,6.6,9.7,3.7,10.0,20.2,5.1,242,0.76,38759.45,8992.13,0.0,0.0,0.0,0.0
0,2011-02-26,8.2,11.0,6.1,5.0,7.6,1.6,21.2,42.5,4.23,257,0.71,38970.91,16170.67,3.8,0.0,7.0,3.8
0,2011-02-27,5.6,9.3,1.2,1.6,4.4,-2.3,22.9,42.8,9.89,314,1.34,39182.12,35411.94,0.2,0.0,1.0,0.2
0,2011-02-28,3.3,6.5,-0.5,-0.3,3.0,-4.2,15.0,30.2,6.0,2,0.83,39392.94,18276.35,0.5,0.0,3.0,0.5
0,2011-03-01,5.0,9.3,1.9,0.1,3.4,-2.6,28.2,52.9,10.07,19,1.41,39603.2,32839.0,0.0,0.0,0.0,0.0
0,2011-03-02,4.8,9.7,1.0,-0.6,3.9,-4.2,26.2,51.1,13.53,27,1.96,39813.05,35840.34,0.0,0.0,0.0,0.0
0,2011-03-03,3.6,8.3,-0.6,-1.6,2.8,-5.9,22.2,42.8,13.65,31,1.9,40024.17,35959.51,0.0,0.0,0.0,0.0
0,2011-03-04,3.9,9.8,-1.1,0.0,6.2,-5.3,14.8,28.4,13.76,35,1.65,40236.7,36045.68,0.0,0.0,0.0,0.0
0,2011-03-05,3.5,9.2,-1.1,-0.6,5.1,-5.1,17.3,32.4,13.96,18,1.57,40450.49,36000.0,0.0,0.0,0.0,0.0
0,2011-03-06,3.5,8.0,0.4,-1.2,2.8,-4.1,19.4,40.3,14.25,43,1.68,40665.39,36173.55,0.0,0.0,0.0,0.0
0,2011-03-07,3.0,8.7,-1.1,-1.5,3.8,-6.0,17.9,37.8,14.8,75,1.84,40881.23,36359.97,0.0,0.0,0.0,0.0
0,2011-03-08,5.2,13.3,-2.6,1.9,10.5,-6.4,12.9,32.8,14.58,190,1.79,41097.89,36438.98,0.0,0.0,0.0,0.0
0,2011-03-09,7.4,11.6,4.0,4.0,7.5,0.5,17.7,40.3,9.48,249,1.44,41315.21,34420.7,0.0,0.0,0.0,0.0
0,2011-03-10,7.0,11.2,2.8,3.2,6.6,-0.7,21.5,41.8,9.26,241,1.5,41533.05,27441.45,0.0,0.0,0.0,0.0
0,2011-03-11,8.4,11.7,4.9,5.7,9.3,2.0,14.7,30.2,6.75,227,1.13,41751.26,14124.59,0.0,0.0,0.0,0.0
0,2011-03-12,8.1,14.0,3.1,4.5,10.0,-0.4,24.5,51.8,9.05,161,1.55,41969.71,19727.27,1.3,0.0,4.0,1.3
0,2011-03-13,9.3,10.9,8.0,7.0,9.2,4.8,17.7,34.2,3.33,177,0.7,42188.25,0.0,1.4,0.0,9.0,1.4
0,2011-03-14,10.0,14.7,6.4,7.8,11.4,5.1,17.7,34.2,9.88,85,1.58,42406.76,22100.08,0.0,0.0,0.0,0.0
0,2011-03-15,12.4,18.8,7.8,9.7,16.2,4.9,16.2,31.0,13.09,73,2.36,42625.08,34661.34,0.0,0.0,0.0,0.0
0,2011-03-16,11.6,16.6,7.2,8.5,13.3,3.7,21.2,43.2,13.08,20,2.22,42843.08,29932.96,0.0,0.0,0.0,0.0
0,2011-03-17,8.0,10.4,6.6,4.3,6.4,2.5,20.4,39.2,6.69,331,1.19,43060.63,4129.15,0.0,0.0,0.0,0.0
0,2011-03-18,8.9,11.9,6.6,6.3,9.8,4.1,18.0,37.1,5.16,235,0.92,43277.57,2492.46,6.3,0.0,6.0,6.3
0,2011-03-19,6.9,8.7,5.0,3.3,5.4,0.9,20.7,38.9,5.26,13,0.9,43493.79,0.0,0.0,0.0,0.0,0.0
0,2011-03-20,6.2,11.2,1.3,3.0,7.7,-1.8,11.0,26.3,13.72,50,1.84,43709.13,38899.38,0.0,0.0,0.0,0.0
0,2011-03-21,6.4,13.4,-1.3,2.9,10.0,-4.9,12.2,27.4,17.96,46,2.56,43923.46,40272.12,0.0,0.0,0.0,0.0
0,2011-03-22,8.1,15.3,0.3,4.4,11.3,-3.4,18.2,36.4,18.03,49,2.76,44136.92,40486.42,0.0,0.0,0.0,0.0
0,2011-03-23,9.9,16.9,2.7,6.9,13.8,-0.6,15.5,32.8,18.06,49,2.77,44351.04,40700.82,0.0,0.0,0.0,0.0
0,2011-03-24,10.6,18.0,3.1,8.2,16.0,0.1,11.2,26.6,18.17,78,2.71,44565.96,40915.65,0.0,0.0,0.0,0.0
0,2011-03-25,11.9,18.7,5.5,10.5,18.3,3.6,9.3,17.6,17.74,217,2.79,44781.58,38723.34,0.0,0.0,0.0,0.0
0,2011-03-26,11.8,17.9,6.2,10.5,17.5,4.1,8.4,19.1,15.88,242,2.44,44997.75,39494.07,3.2,0.0,7.0,3.2
0,2011-03-27,11.6,17.2,6.3,10.2,16.6,4.2,10.6,22.7,14.01,71,2.12,45214.36,40188.98,2.4,0.0,6.0,2.4
0,2011-03-28,10.4,16.1,5.4,8.0,14.4,2.6,11.0,27.7,17.4,39,2.66,45431.27,41776.86,0.0,0.0,0.0,0.0
0,2011-03-29,10.2,16.7,3.6,8.2,15.4,0.8,13.9,32.8,14.41,157,2.16,45648.35,35626.91,4.9,0.0,8.0,4.9
0,2011-03-30,10.5,13.7,7.8,7.7,10.0,5.5,19.9,41.0,6.63,222,1.26,45865.49,2370.93,4.0,0.0,7.0,4.0
0,2011-03-31,13.4,16.4,10.4,10.9,13.3,8.1,23.8,52.2,7.66,236,1.66,46082.54,8988.29,4.3,0.0,7.0,4.3
0,2011-04-01,14.0,18.2,11.3,12.2,16.9,9.4,17.6,34.6,11.88,197,2.04,46299.39,19537.2,0.0,0.0,0.0,0.0
0,2011-04-02,15.5,22.1,9.7,14.0,21.1,7.4,19.4,38.9,17.54,179,3.11,46515.89,40359.74,0.6,0.0,3.0,0.6
0,2011-04-03,11.3,13.4,9.2,9.8,11.6,7.5,11.8,19.1,6.25,308,1.21,46731.91,1674.47,2.1,0.0,7.0,2.1
0,2011-04-04,9.5,13.9,5.3,6.9,10.5,2.7,14.0,28.8,12.4,263,1.97,46947.32,34871.36,0.0,0.0,0.0,0.0
0,2011-04-05,10.6,16.5,3.1,8.0,14.2,-0.3,14.5,35.6,16.84,218,2.63,47161.98,37720.21,0.0,0.0,0.0,0.0
0,2011-04-06,14.6,21.4,6.7,13.6,21.4,4.4,9.7,26.6,20.15,158,3.34,47375.74,43172.17,0.0,0.0,0.0,0.0
0,2011-04-07,15.1,21.5,8.3,13.9,20.8,6.5,12.1,28.1,21.47,326,3.66,47588.47,43331.64,0.0,0.0,0.0,0.0
0,2011-04-08,13.6,18.6,8.6,12.3,17.8,6.8,11.2,19.4,13.58,26,2.39,47800.02,32687.35,0.0,0.0,0.0,0.0
0,2011-04-09,13.3,20.0,6.5,11.3,18.4,3.7,16.1,33.5,21.63,54,3.5,48010.23,43645.71,0.0,0.0,0.0,0.0
0,2011-04-10,14.6,22.4,7.1,13.4,22.0,4.5,9.8,20.2,21.46,57,3.59,48218.96,43669.98,0.0,0.0,0.0,0.0
0,2011-04-11,14.6,20.0,7.6,12.6,18.5,5.4,23.3,40.7,20.37,297,3.56,48426.32,43130.29,0.0,0.0,0.0,0.0
0,2011-04-12,9.9,13.2,5.0,6.0,9.1,2.2,20.5,41.4,19.97,323,3.09,48633.78,43243.07,0.0,0.0,0.0,0.0
0,2011-04-13,8.9,13.6,2.8,6.4,11.3,-0.2,8.3,22.7,17.33,260,2.56,48841.5,30603.09,0.0,0.0,0.0,0.0
0,2011-04-14,10.1,13.4,4.5,7.6,11.0,2.2,8.4,18.0,11.83,44,2.09,49049.33,17249.6,0.0,0.0,0.0,0.0
0,2011-04-15,11.4,15.3,7.9,8.9,12.0,5.7,11.2,27.0,13.77,42,2.49,49257.14,26237.35,0.0,0.0,0.0,0.0
0,2011-04-16,11.3,15.9,5.9,8.7,13.7,2.9,9.5,19.8,16.77,54,2.97,49464.8,34153.35,0.0,0.0,0.0,0.0
0,2011-04-17,12.5,17.2,6.7,9.3,13.5,4.1,17.9,38.9,19.36,60,3.68,49672.18,36033.79,0.0,0.0,0.0,0.0
0,2011-04-18,14.0,20.8,6.1,11.8,19.5,3.2,12.2,25.2,23.13,107,4.08,49879.12,45558.53,0.0,0.0,0.0,0.0
0,2011-04-19,16.1,23.0,8.8,14.6,22.3,6.6,9.6,20.9,22.23,111,4.14,50085.5,45857.35,0.0,0.0,0.0,0.0
0,2011-04-20,16.6,23.0,8.6,14.7,21.9,6.4,11.7,29.2,19.76,114,4.06,50291.15,45719.01,0.0,0.0,0.0,0.0
0,2011-04-21,17.0,23.0,10.7,14.8,20.8,8.2,15.5,33.1,23.98,141,4.78,50495.93,46317.73,0.0,0.0,0.0,0.0
0,2011-04-22,17.1,24.3,9.1,15.3,23.4,6.8,12.2,30.2,22.96,134,4.61,50699.68,46151.5,0.0,0.0,0.0,0.0
0,2011-04-23,18.4,25.5,11.3,17.0,24.8,9.9,11.8,29.5,20.7,2,4.36,50902.25,46271.72,0.5,0.0,1.0,0.5
0,2011-04-24,18.2,24.0,10.8,18.0,25.1,10.1,9.9,27.7,22.7,15,4.21,51103.47,46388.82,0.5,0.0,1.0,0.5
0,2011-04-25,18.6,24.7,12.0,16.5,23.2,10.2,19.4,37.8,22.86,17,5.12,51303.17,46618.58,0.0,0.0,0.0,0.0
0,2011-04-26,17.1,22.5,10.8,14.6,20.1,8.2,17.4,35.6,24.08,19,5.03,51501.2,46853.98,0.0,0.0,0.0,0.0
0,2011-04-27,14.4,19.0,9.6,11.0,16.3,5.9,24.1,45.7,22.01,9,4.23,51697.35,46721.38,0.3,0.0,1.0,0.3
0,2011-04-28,10.7,12.8,8.1,8.4,11.5,4.7,17.4,33.1,6.9,356,1.35,51891.46,2987.76,2.2,0.0,9.0,2.2
0,2011-04-29,12.2,16.4,7.9,11.3,16.2,6.4,10.3,27.4,11.98,23,1.84,52083.35,17561.42,3.5,0.0,6.0,3.5
0,2011-04-30,14.5,19.9,7.4,13.4,19.8,5.5,15.5,28.1,22.67,68,3.63,52272.81,47706.46,0.5,0.0,3.0,0.5
0,2011-05-01,16.1,21.1,10.1,14.6,19.4,8.0,15.2,33.5,17.97,80,3.37,52459.93,32204.92,0.0,0.0,0.0,0.0
0,2011-05-02,15.3,18.7,11.6,13.0,16.6,7.0,19.8,37.8,15.07,49,3.23,52646.12,40884.05,2.5,0.0,11.0,2.5
0,2011-05-03,12.2,16.5,7.5,8.6,12.8,3.4,19.7,40.3,18.55,45,3.52,52831.5,41763.38,0.0,0.0,0.0,0.0
0,2011-05-04,12.6,18.7,4.8,10.5,17.7,2.1,9.1,19.4,25.17,69,4.09,53015.91,47644.57,0.0,0.0,0.0,0.0
0,2011-05-05,14.0,20.2,5.9,11.5,18.0,3.2,12.5,29.5,26.61,118,4.66,53199.21,49096.74,0.0,0.0,0.0,0.0
0,2011-05-06,17.4,24.3,8.7,15.5,23.2,6.5,13.2,25.9,23.32,134,4.88,53381.22,47320.72,0.0,0.0,0.0,0.0
0,2011-05-07,20.6,26.2,14.4,18.4,24.2,11.7,19.1,40.3,24.67,153,6.01,53561.79,45685.62,0.0,0.0,0.0,0.0
0,2011-05-08,19.8,23.3,15.5,18.0,22.0,13.9,19.0,34.2,17.21,204,4.36,53740.75,48301.76,0.0,0.0,0.0,0.0
0,2011-05-09,18.3,23.9,12.3,17.8,24.4,11.1,8.7,19.8,24.87,337,4.51,53917.93,47649.39,0.0,0.0,0.0,0.0
0,2011-05-10,18.8,23.6,14.8,18.0,24.4,12.2,15.6,29.9,20.64,344,4.27,54093.13,39485.64,0.4,0.0,3.0,0.4
0,2011-05-11,16.8,21.7,12.7,14.7,20.7,10.3,13.0,26.3,24.58,356,4.89,54266.2,49568.29,0.0,0.0,0.0,0.0
0,2011-05-12,14.5,18.9,10.1,11.8,15.8,8.1,19.9,41.8,24.21,320,4.37,54436.92,49644.85,0.0,0.0,0.0,0.0
0,2011-05-13,14.1,19.6,7.5,12.8,19.4,5.3,10.1,17.6,27.53,346,4.43,54605.12,48891.38,0.0,0.0,0.0,0.0
0,2011-05-14,13.6,18.1,10.4,10.3,15.0,7.4,22.1,44.6,21.71,319,4.27,54770.6,36197.57,0.6,0.0,3.0,0.6
0,2011-05-15,13.2,17.1,9.8,9.8,13.6,6.9,21.9,46.8,20.52,310,3.93,54933.16,48389.69,0.0,0.0,0.0,0.0
0,2011-05-16,14.5,19.3,10.2,12.2,16.8,7.8,16.5,37.1,14.25,273,2.94,55092.59,28141.67,0.0,0.0,0.0,0.0
0,2011-05-17,15.3,22.0,9.3,13.5,20.5,7.7,12.6,34.9,20.4,296,3.9,55248.68,45957.61,0.0,0.0,0.0,0.0
0,2011-05-18,17.5,23.7,10.4,16.6,24.4,9.2,14.6,26.6,21.66,336,4.22,55401.23,44860.03,0.0,0.0,0.0,0.0
0,2011-05-19,17.1,22.2,11.5,16.1,22.1,10.2,11.9,25.6,21.39,355,4.02,55550.0,49353.94,0.0,0.0,0.0,0.0
0,2011-05-20,16.6,21.1,12.0,15.2,20.3,9.3,16.8,33.1,20.92,338,4.04,55694.78,50479.36,0.0,0.0,0.0,0.0
0,2011-05-21,17.3,24.1,8.1,16.4,24.2,6.2,12.9,20.9,24.44,150,4.68,55835.57,47465.14,0.0,0.0,0.0,0.0
0,2011-05-22,17.9,21.0,12.8,15.6,18.4,11.2,21.1,48.2,23.63,276,4.84,55973.53,50560.07,0.0,0.0,0.0,0.0
0,2011-05-23,18.3,25.6,9.8,16.4,23.4,8.1,17.1,36.4,28.25,208,5.76,56108.73,51192.93,0.0,0.0,0.0,0.0
0,2011-05-24,14.8,19.1,11.2,12.1,17.2,8.3,16.1,34.2,25.97,326,4.77,56241.03,45059.68,0.0,0.0,0.0,0.0
0,2011-05-25,16.3,23.5,7.3,14.1,21.4,5.0,11.5,26.6,28.87,113,5.4,56370.3,51588.61,0.0,0.0,0.0,0.0
0,2011-05-26,15.7,19.1,13.0,11.3,13.2,9.4,30.5,59.4,16.27,252,4.54,56496.36,29756.36,0.0,0.0,0.0,0.0
0,2011-05-27,13.8,16.9,10.9,10.8,13.8,8.5,18.9,39.2,18.55,293,3.7,56619.08,40141.94,0.1,0.0,1.0,0.1
0,2011-05-28,14.6,20.5,7.8,12.4,17.6,5.8,14.8,33.1,26.22,258,4.62,56738.3,51640.48,0.0,0.0,0.0,0.0
0,2011-05-29,17.9,24.6,9.4,16.5,22.7,7.7,12.7,32.0,28.04,227,5.14,56853.87,51789.07,0.0,0.0,0.0,0.0
0,2011-05-30,19.7,27.3,10.7,18.5,25.6,9.3,19.0,46.8,22.68,247,5.01,56965.62,52212.82,0.0,0.0,0.0,0.0
0,2011-05-31,14.3,17.0,11.2,10.6,13.6,7.9,22.2,46.4,21.16,316,4.37,57073.41,41016.0,0.5,0.0,3.0,0.5
0,2011-06-01,15.2,20.6,8.1,11.7,16.7,5.6,22.8,46.4,29.57,4,5.73,57177.07,52252.33,0.0,0.0,0.0,0.0
0,2011-06-02,18.4,24.2,11.5,14.3,20.4,7.5,26.9,53.3,27.93,30,6.86,57276.45,50994.53,0.0,0.0,0.0,0.0
0,2011-06-03,21.7,27.3,14.8,18.9,25.2,10.8,23.7,51.1,25.56,47,6.86,57371.38,41485.93,0.0,0.0,0.0,0.0
0,2011-06-04,22.8,28.7,18.6,23.0,29.7,17.3,15.5,40.7,22.11,39,5.07,57461.69,46778.12,5.8,0.0,4.0,5.8
0,2011-06-05,20.4,25.1,16.9,22.0,26.1,18.2,11.3,32.8,18.18,185,3.41,57547.23,37475.7,7.8,0.0,13.0,7.8
0,2011-06-06,17.0,19.1,15.4,17.0,18.5,15.4,14.8,32.4,8.84,265,1.74,57627.86,5175.45,1.0,0.0,4.0,1.0
0,2011-06-07,15.0,16.3,12.5,14.7,16.9,12.1,18.3,38.9,5.99,349,1.1,57703.38,1859.03,6.1,0.0,13.0,6.1
0,2011-06-08,14.5,18.0,12.2,12.2,14.3,9.9,16.7,35.3,14.66,267,3.11,57773.66,25957.5,0.0,0.0,0.0,0.0
0,2011-06-09,14.6,18.0,9.9,12.7,15.3,8.2,10.0,26.6,17.72,259,3.31,57838.54,32845.67,0.1,0.0,1.0,0.1
0,2011-06-10,13.8,17.2,10.5,12.2,15.3,9.5,16.1,41.4,15.25,225,2.65,57897.94,32400.0,2.9,0.0,9.0,2.9
0,2011-06-11,13.2,17.3,8.8,10.9,14.7,6.9,15.2,36.0,20.86,265,3.55,57952.37,49532.71,0.3,0.0,2.0,0.3
0,2011-06-12,14.6,20.4,7.6,12.3,17.9,5.6,16.6,32.8,20.85,181,4.02,58001.89,37027.38,2.1,0.0,6.0,2.1
0,2011-06-13,17.3,21.7,12.6,16.5,21.0,10.9,17.2,38.9,15.2,225,2.95,58046.44,36977.88,2.3,0.0,9.0,2.3
0,2011-06-14,17.7,20.8,15.6,18.9,21.7,16.8,7.4,18.7,8.86,256,1.74,58086.0,14400.0,1.5,0.0,6.0,1.5
0,2011-06-15,18.8,22.1,14.9,17.9,20.6,14.6,19.1,40.7,16.51,235,3.56,58120.55,23296.52,0.0,0.0,0.0,0.0
0,2011-06-16,17.8,20.9,13.2,15.6,18.0,11.5,25.2,52.6,21.2,246,4.3,58150.06,38979.22,0.1,0.0,1.0,0.1
0,2011-06-17,15.3,18.7,10.0,12.9,16.3,8.2,30.3,56.9,10.59,195,2.67,58174.5,18451.05,0.8,0.0,4.0,0.8
0,2011-06-18,15.2,18.9,12.5,11.7,15.9,8.8,27.7,60.5,20.74,243,3.98,58193.86,50267.62,3.1,0.0,10.0,3.1
0,2011-06-19,14.9,17.8,11.8,11.5,14.3,8.1,27.1,51.5,13.27,252,3.31,58208.11,24264.95,0.0,0.0,0.0,0.0
0,2011-06-20,16.6,20.0,13.6,15.1,19.7,10.9,25.0,46.1,5.41,224,1.56,58217.25,0.3,5.6,0.0,9.0,5.6
0,2011-06-21,18.2,21.5,14.3,17.3,21.1,13.2,21.2,44.6,10.34,225,2.43,58221.27,14044.83,3.2,0.0,8.0,3.2
0,2011-06-22,17.3,20.8,14.9,15.5,16.8,13.3,29.3,59.4,16.82,240,3.57,58220.14,32424.79,7.3,0.0,6.0,7.3
0,2011-06-23,15.6,18.2,11.9,13.1,14.9,10.2,20.2,42.1,18.87,267,3.7,58213.88,51291.22,0.3,0.0,2.0,0.3
0,2011-06-24,14.8,18.4,8.9,12.6,15.8,6.8,13.9,32.8,19.35,282,3.47,58202.5,44376.14,0.0,0.0,0.0,0.0
0,2011-06-25,19.0,25.5,13.9,18.5,25.2,11.9,14.8,33.8,21.19,272,4.27,58185.96,41713.99,0.0,0.0,0.0,0.0
0,2011-06-26,21.7,28.6,13.0,22.6,30.3,12.9,13.2,30.2,28.8,88,5.74,58164.31,52736.54,0.0,0.0,0.0,0.0
0,2011-06-27,26.7,34.7,17.0,28.5,37.5,17.3,10.8,26.6,27.92,147,6.35,58137.54,52537.35,0.0,0.0,0.0,0.0
0,2011-06-28,23.9,29.4,16.9,25.7,33.5,16.0,21.8,37.4,19.73,301,4.31,58105.67,43274.97,27.2,0.0,8.0,27.2
0,2011-06-29,17.5,20.3,13.7,15.5,18.1,11.4,20.6,38.2,15.49,317,3.48,58068.7,34720.7,0.4,0.0,4.0,0.4
0,2011-06-30,15.6,19.6,10.4,13.7,18.3,8.8,16.5,32.0,21.61,322,4.03,58026.59,52726.86,0.1,0.0,1.0,0.1
0,2011-07-01,15.7,20.2,9.4,13.9,19.0,7.9,13.7,28.8,21.66,349,4.14,57978.91,48285.76,0.0,0.0,0.0,0.0
0,2011-07-02,15.7,20.3,9.7,13.5,18.9,7.8,14.5,31.3,29.2,39,5.18,57925.7,52762.34,0.0,0.0,0.0,0.0
0,2011-07-03,16.2,21.8,8.8,14.2,20.2,6.9,15.1,35.6,30.01,40,5.39,57867.12,52879.31,0.0,0.0,0.0,0.0
0,2011-07-04,18.6,24.9,10.9,17.6,24.8,9.3,11.8,25.2,29.43,29,5.51,57803.3,51661.81,0.0,0.0,0.0,0.0
0,2011-07-05,21.5,29.5,13.1,20.6,28.5,12.0,22.0,49.7,28.75,214,6.47,57734.39,49312.38,1.6,0.0,3.0,1.6
0,2011-07-06,18.9,22.1,15.3,16.8,18.9,14.5,22.1,50.8,18.77,228,4.31,57660.53,47273.04,0.2,0.0,1.0,0.2
0,2011-07-07,18.5,22.6,13.8,15.4,18.2,11.3,25.3,48.2,18.49,211,4.88,57581.87,51528.16,0.0,0.0,0.0,0.0
0,2011-07-08,18.8,22.5,15.1,15.7,18.7,12.4,26.6,54.0,17.61,212,4.75,57498.55,43274.78,1.6,0.0,5.0,1.6
0,2011-07-09,18.7,22.2,15.4,17.3,19.9,14.0,20.4,42.8,18.53,237,3.77,57410.73,30198.96,1.3,0.0,4.0,1.3
0,2011-07-10,18.8,21.9,15.7,18.6,21.7,15.2,12.0,27.7,14.22,331,2.97,57318.55,33887.52,0.3,0.0,2.0,0.3
0,2011-07-11,19.8,24.7,13.7,18.8,24.0,12.5,13.0,23.8,21.69,27,4.61,57222.17,45076.08,0.0,0.0,0.0,0.0
0,2011-07-12,19.2,23.3,16.1,18.9,24.1,14.9,19.3,36.7,12.49,21,2.86,57121.71,29515.07,9.3,0.0,9.0,9.3
0,2011-07-13,16.3,19.1,13.0,14.0,16.2,11.2,22.5,47.5,15.73,348,3.3,57017.36,34375.61,0.2,0.0,2.0,0.2
0,2011-07-14,16.1,20.5,11.2,13.8,17.0,9.4,18.3,38.5,17.83,295,3.67,56909.23,43600.22,0.3,0.0,2.0,0.3
0,2011-07-15,18.4,24.7,10.4,17.1,23.3,9.0,13.7,29.9,26.32,241,5.21,56797.48,42592.89,0.0,0.0,0.0,0.0
0,2011-07-16,17.3,19.8,15.2,15.4,16.5,13.9,30.8,58.7,6.67,211,2.08,56682.25,6993.53,17.1,0.0,10.0,17.1
0,2011-07-17,15.8,19.6,13.2,12.9,16.5,10.1,31.9,63.4,17.58,236,3.3,56563.7,40690.39,6.0,0.0,10.0,6.0
0,2011-07-18,15.7,19.1,13.1,12.9,15.4,10.3,26.2,48.2,15.93,234,3.33,56441.95,42571.77,0.6,0.0,4.0,0.6
0,2011-07-19,14.4,18.0,12.6,13.4,16.8,11.5,20.5,41.4,7.82,339,1.43,56317.15,13700.88,15.5,0.0,17.0,15.5
0,2011-07-20,15.3,19.2,12.1,14.0,17.7,10.9,18.5,36.7,14.88,234,2.71,56189.23,27250.98,10.2,0.0,9.0,10.2
0,2011-07-21,16.1,19.6,13.7,15.8,19.1,12.9,14.2,27.0,10.74,6,2.07,56057.05,22575.03,6.6,0.0,12.0,6.6
0,2011-07-22,16.1,20.0,12.4,15.4,20.9,11.0,16.2,35.3,19.22,351,3.19,55920.66,44452.87,4.0,0.0,7.0,4.0
0,2011-07-23,14.2,17.8,10.4,12.6,17.5,9.5,17.5,43.6,17.97,300,3.01,55780.25,46125.3,4.8,0.0,7.0,4.8
0,2011-07-24,15.7,19.2,11.8,13.8,17.4,9.3,21.0,41.0,15.9,273,3.09,55636.05,32526.63,0.0,0.0,0.0,0.0
0,2011-07-25,17.4,21.5,14.4,17.2,22.1,12.7,12.9,25.2,16.18,292,3.14,55488.26,34731.79,3.1,0.0,10.0,3.1
0,2011-07-26,17.0,21.0,11.6,16.4,21.0,10.6,10.6,21.2,16.35,359,3.09,55337.09,33120.01,0.0,0.0,0.0,0.0
0,2011-07-27,16.3,18.5,13.1,15.9,17.7,12.7,12.3,25.9,11.52,345,2.19,55182.77,20957.31,0.6,0.0,4.0,0.6
0,2011-07-28,17.8,22.2,14.1,17.6,22.4,13.7,15.3,29.9,17.75,347,3.22,55025.48,46389.65,2.0,0.0,7.0,2.0
0,2011-07-29,17.7,22.7,12.8,17.1,22.0,11.8,13.0,27.7,15.09,8,2.99,54865.42,30111.22,0.2,0.0,2.0,0.2
0,2011-07-30,16.4,20.9,12.4,14.9,18.5,11.3,14.9,34.2,21.61,3,3.89,54702.79,50322.17,0.0,0.0,0.0,0.0
0,2011-07-31,16.8,22.4,9.6,16.6,23.9,8.3,8.0,15.1,25.64,66,4.43,54537.77,50243.72,0.0,0.0,0.0,0.0
0,2011-08-01,19.2,25.0,13.0,18.8,26.4,12.1,9.7,22.3,22.69,117,4.49,54370.55,49081.99,0.0,0.0,0.0,0.0
0,2011-08-02,20.2,25.9,12.6,20.3,26.2,12.1,13.0,27.0,19.14,64,3.83,54201.32,48711.07,0.6,0.0,2.0,0.6
0,2011-08-03,20.9,25.2,17.7,21.9,26.5,18.9,13.4,33.5,14.38,265,3.06,54030.25,28777.04,4.5,0.0,10.0,4.5
0,2011-08-04,19.3,22.6,15.0,19.4,22.1,15.5,22.0,44.6,12.57,217,2.47,53857.5,25123.14,4.7,0.0,7.0,4.7
0,2011-08-05,19.0,21.2,17.5,20.9,22.9,19.5,7.4,32.4,7.34,291,1.47,53683.26,14259.01,11.1,0.0,16.0,11.1
0,2011-08-06,18.0,21.2,14.1,17.9,21.8,13.5,18.2,43.6,10.96,231,2.21,53507.67,16067.17,3.3,0.0,7.0,3.3
0,2011-08-07,16.2,20.4,11.5,14.0,17.2,9.5,21.6,44.6,16.29,228,3.4,53330.91,37929.69,2.5,0.0,4.0,2.5
0,2011-08-08,16.1,20.0,12.6,13.3,16.8,9.5,24.9,54.4,18.65,255,3.61,53153.12,44243.92,3.0,0.0,5.0,3.0
0,2011-08-09,15.9,19.7,11.9,13.7,17.7,10.3,20.4,43.2,20.66,293,3.86,52974.2,42844.45,0.0,0.0,0.0,0.0
0,2011-08-10,16.2,21.8,10.2,15.2,21.1,8.4,11.6,26.3,24.44,241,4.24,52792.77,48849.26,0.0,0.0,0.0,0.0
0,2011-08-11,19.2,25.2,11.6,17.5,22.3,10.3,21.0,39.2,22.07,230,4.91,52608.77,48677.5,0.0,0.0,0.0,0.0
0,2011-08-12,19.9,22.7,17.9,19.9,22.6,17.8,16.6,33.1,11.47,265,2.66,52422.38,23948.38,1.4,0.0,7.0,1.4
0,2011-08-13,19.1,22.2,15.6,19.3,22.6,15.6,19.4,41.4,9.22,218,1.96,52233.8,12011.73,2.5,0.0,5.0,2.5
0,2011-08-14,18.7,20.9,16.8,19.0,20.9,16.4,14.8,37.4,6.79,269,1.65,52043.21,2471.31,10.6,0.0,8.0,10.6
0,2011-08-15,17.8,22.1,12.8,17.2,21.9,11.9,10.6,26.6,21.76,321,3.83,51850.78,47967.13,0.2,0.0,2.0,0.2
0,2011-08-16,19.5,25.8,13.4,19.8,26.4,12.8,10.1,22.0,22.63,316,4.23,51656.69,47635.23,0.0,0.0,0.0,0.0
0,2011-08-17,19.8,24.1,14.1,20.5,25.1,13.8,10.9,29.5,14.77,47,2.87,51461.11,25626.71,2.2,0.0,7.0,2.2
0,2011-08-18,22.0,27.0,16.6,22.8,27.1,17.8,23.7,41.8,15.68,209,3.51,51264.21,43064.74,0.0,0.0,0.0,0.0
0,2011-08-19,20.3,23.9,15.7,20.8,23.6,15.4,16.0,26.3,20.03,309,3.74,51066.13,44857.19,0.0,0.0,0.0,0.0
